Date,tweet_id,text,name
Fri Dec 04 18:36:25 +0000 2020,1334929569279782914, If you want a bird’s eye view of what Bitcoin has in store (no pun intended) for the future and where the world is headed…,APompliano
Fri Dec 04 15:55:21 +0000 2020,1334889032606765058,Never bet against human progress,APompliano
Fri Dec 04 15:10:35 +0000 2020,1334877767524036610,"This morning I wrote about the importance of having open-minded, thoughtful, and courageous leaders running our institutions.

This one is only for paying members, but it is one of those pieces that is worth reading :)

",APompliano
Fri Dec 04 14:14:52 +0000 2020,1334863748943785985," New episode with  is live!

We discuss:

- the macro economy
- Bitcoin
- gold
- asset allocation
- CBDCs
- DeFi
-…",APompliano
Fri Dec 04 14:03:48 +0000 2020,1334860962034315266, someone will likely do it.,APompliano
Fri Dec 04 14:02:53 +0000 2020,1334860729351016450,  appreciate the kind words. key is getting smart people to just talk about what they're passionate about :),APompliano
Fri Dec 04 13:54:40 +0000 2020,1334858661852811266,"The same people who are constantly attacking Bitcoin almost always have been doing it for years.

Just search their tweets and you'll see they've been wrong since '12, '13, '14, etc.

The smartest people change their mind with new information. The market is the ultimate referee.",APompliano
Fri Dec 04 13:28:42 +0000 2020,1334852129807343617,"“Nobody is going to ban Bitcoin.”

“We’re very focused on not killing this.”

 is doing one hell of a job pushing this whole industry forward right now. 
 ",APompliano
Fri Dec 04 13:07:55 +0000 2020,1334846897132105734," If anyone wants to learn more about Bitcoin, you can read the letter I write every morning to 90k+ investors:  

Good morning, Peter!",APompliano
Fri Dec 04 12:55:45 +0000 2020,1334843835743166465,Good morning to everyone except the people who tell kids that Santa is not real,APompliano
Fri Dec 04 12:44:32 +0000 2020,1334841013047877634,  we talk about it all,APompliano
Fri Dec 04 12:33:11 +0000 2020,1334838156529692672,  Takes time to update sometimes. Check another platform. Apple is always slowest on this,APompliano
Fri Dec 04 12:27:51 +0000 2020,1334836815950438400,"New episode with  is live!

We discuss:

- the macro economy
- Bitcoin
- gold
- asset allocation
- CBDCs
- DeFi
- Real Vision
- What would change Raoul’s mind

Plus, what the world’s best investors are saying behind closed doors. Enjoy! 

",APompliano
Fri Dec 04 05:36:19 +0000 2020,1334733247557881856, Wow. Paul Tudor Jones lays out a belief that Bitcoin is new gold and every sovereign nation will have a digital currency.…,APompliano
Fri Dec 04 04:13:53 +0000 2020,1334712504338046977, Stop trying to please everyone and just do the shit that makes you happy,APompliano
Fri Dec 04 03:45:31 +0000 2020,1334705364869263360," Square is beholden to traditional banking regulations in a way that Stripe is not from my understanding. I'm a big fan of what Jack and others are building there, but think they're different businesses. Happy to change my mind (no strong opinion)",APompliano
Fri Dec 04 03:41:23 +0000 2020,1334704324556038145,  george DM me if interested,APompliano
Fri Dec 04 03:40:14 +0000 2020,1334704037355196417,"Everyone thinks of economies based on physical geography.

Each economy has a native currency, national banks, and specific rules.

The internet is a new economy though — the digital economy.

Bitcoin is the native currency and Stripe is the first truly borderless, digital bank.",APompliano
Fri Dec 04 02:43:30 +0000 2020,1334689760745578496, My goal in life is to find the most interesting people in the world and just listen to them talk about whatever they care d…,APompliano
Fri Dec 04 02:41:49 +0000 2020,1334689336554647552,  Big facts,APompliano
Fri Dec 04 02:05:21 +0000 2020,1334680159128055812,"My conversation with McKenzie Collins is now on YouTube.

He’s a regular guy who lays tile and flooring every day. McKenzie found Bitcoin &amp; his life changed.

“I’m not trying to take over the world, I’m just trying to provide for my family.”

",APompliano
Fri Dec 04 01:54:06 +0000 2020,1334677325389176832, Bang bang! The donuts are amazing,APompliano
Fri Dec 04 01:53:22 +0000 2020,1334677144199438337," One professional athlete founded a business with more than 5,000 locations in 14 countries. 

The crazy part?

He only ma…",APompliano
Fri Dec 04 01:44:58 +0000 2020,1334675029968244739," This Sunday will be one of the most iconic auctions in the digital art world.

 is auctioning off an incredible p…",APompliano
Fri Dec 04 01:15:00 +0000 2020,1334667487850487808,Another one. ,APompliano
Thu Dec 03 19:15:17 +0000 2020,1334576962749272066,  Living it well!,APompliano
Thu Dec 03 19:08:12 +0000 2020,1334575177481510912, Lighten up and laugh a little. Life is more fun that way 😉,APompliano
Thu Dec 03 19:07:17 +0000 2020,1334574947021283328,This is the funniest thing I’ve seen all day 😂😂 ,APompliano
Thu Dec 03 19:05:28 +0000 2020,1334574489078788102,The team  continues to ship new ideas at an incredible rate 🔥 ,APompliano
Thu Dec 03 18:55:48 +0000 2020,1334572056348946434,Stop trying to please everyone and just do the shit that makes you happy,APompliano
Thu Dec 03 18:39:32 +0000 2020,1334567964083970049,"Getting some pretty cool messages from this one. Everyone has a story. Most people aren’t trying to take over the world, they’re just trying to provide a life of happiness for their family.

Here is a great one. ",APompliano
Thu Dec 03 18:19:09 +0000 2020,1334562835272183808,"Solid recap by  of some of 's comments about Bitcoin and crypto on the recent episode.

",APompliano
Thu Dec 03 18:09:32 +0000 2020,1334560414491947008,    +1,APompliano
Thu Dec 03 17:13:50 +0000 2020,1334546399103488005,My goal in life is to find the most interesting people in the world and just listen to them talk about whatever they care deeply about,APompliano
Thu Dec 03 16:54:43 +0000 2020,1334541587146297344, Good morning to everyone except the LA mayor who claims to have banned walking outside yesterday,APompliano
Thu Dec 03 16:12:46 +0000 2020,1334531029382688778,"Wow. Paul Tudor Jones lays out a belief that Bitcoin is new gold and every sovereign nation will have a digital currency.

Starts around 6 min mark. 

Remarkable comments to  from one of the legends of Wall Street. ",APompliano
Thu Dec 03 14:55:27 +0000 2020,1334511570353876992," Today’s episode is with McKenzie Collins, an everyday person who lays tile in Canada.

He explains why Bitcoin has changed…",APompliano
Thu Dec 03 14:43:56 +0000 2020,1334508674312794113, 😂😂😂,APompliano
Thu Dec 03 14:15:33 +0000 2020,1334501529290756096,  :),APompliano
Thu Dec 03 14:12:25 +0000 2020,1334500742430924802,  :),APompliano
Thu Dec 03 14:07:01 +0000 2020,1334499382331322369,"4/4 Lastly, we felt like it was important that we did our part during the holidays to help the New Yorkers that make New York so special.

We'll be donating a portion of proceeds to the NYC Food Bank, which will help feed the hungry.

Look forward to seeing everyone on Sunday.",APompliano
Thu Dec 03 14:07:00 +0000 2020,1334499380980830209,"3) You can participate in the auction on Sunday afternoon EST on Nifty Gateway.

Jason and I will be hanging out with everyone for a few hours and answering questions through the live chat.

Go here to check out the piece and participate.

",APompliano
Thu Dec 03 14:07:00 +0000 2020,1334499379756097538,"2) This is the first piece that will ever be auctioned off. 

It depicts the iconic NYC skyline in the pop art style that  fans have come to know and love.

There is something special about the city that never sleeps &amp; this piece really does a great job showcasing that.",APompliano
Thu Dec 03 14:07:00 +0000 2020,1334499377952518146,"1) Earlier this year  and I decided to focus on the digital art world.

We met with many great artists and ultimately decided our first commissioned collection would be with , who we felt was the best in the world.

There are 6 pieces in the collection.",APompliano
Thu Dec 03 14:06:59 +0000 2020,1334499375469502467,"This Sunday will be one of the most iconic auctions in the digital art world.

 is auctioning off an incredible piece showcasing the NYC skyline.

A portion of proceeds will go to NYC Food Bank. 👇🏽👇🏽👇🏽 ",APompliano
Thu Dec 03 13:55:08 +0000 2020,1334496395017990146, let's go!,APompliano
Thu Dec 03 13:44:26 +0000 2020,1334493698512576512,  ,APompliano
Thu Dec 03 13:36:23 +0000 2020,1334491674748329989,"The S&amp;P Dow Jones Indices will launch specific crypto indexes in 2021, according to .

Just another step to full adoption globally.",APompliano
Thu Dec 03 13:33:57 +0000 2020,1334491063168475139, bicycling is banned too. can't make this stuff up,APompliano
Thu Dec 03 13:33:38 +0000 2020,1334490981522173952, unreal,APompliano
Thu Dec 03 13:32:12 +0000 2020,1334490622326140931,  :),APompliano
Thu Dec 03 13:31:49 +0000 2020,1334490524120707075,Good morning to everyone except the LA mayor who claims to have banned walking outside yesterday,APompliano
Thu Dec 03 13:16:02 +0000 2020,1334486553486307330,"Bang bang!  is on an absolute tear this year.

Julia Cheek is one of the best founders in the world and she’s proving it.

$175M in funding and unicorn status 🔥

",APompliano
Thu Dec 03 13:03:16 +0000 2020,1334483338996887552, Easiest way to get a job. People don’t want to do the work though :),APompliano
Thu Dec 03 12:40:10 +0000 2020,1334477525960052738,"Today’s episode is with McKenzie Collins, an everyday person who lays tile in Canada.

He explains why Bitcoin has changed his life.

“I’m not trying to take over the world, I’m just trying to provide for my family.”

This is my favorite episode ever.

",APompliano
Thu Dec 03 04:31:20 +0000 2020,1334354507132755968, This thread is great. Thanks for putting it together.,APompliano
Thu Dec 03 04:30:00 +0000 2020,1334354173807226887,"Today was a good day. 

See you psychos tomorrow to do it all over again.",APompliano
Thu Dec 03 04:14:21 +0000 2020,1334350233740972035,  😂😂🔥🔥,APompliano
Thu Dec 03 04:05:06 +0000 2020,1334347906632048641, No,APompliano
Thu Dec 03 04:03:31 +0000 2020,1334347508148031489,Cancel politicians salaries. ,APompliano
Thu Dec 03 03:34:17 +0000 2020,1334340152219627520,  Easily one of the best options out there,APompliano
Thu Dec 03 02:44:22 +0000 2020,1334327589591281664, you are on to something there my friend! :),APompliano
Thu Dec 03 02:40:31 +0000 2020,1334326620216233986,  :),APompliano
Thu Dec 03 02:39:52 +0000 2020,1334326455896039425,Stop telling young people that the only way to get a job is if they go into hundreds of thousands of dollars of college debt,APompliano
Thu Dec 03 02:27:05 +0000 2020,1334323239166808064," I just recorded my favorite episode of the podcast ever.

It is with an every day person who installs tile/flooring for a l…",APompliano
Thu Dec 03 02:06:41 +0000 2020,1334318104541859841,"I'm recording with  tomorrow.

What questions do you have for her?",APompliano
Thu Dec 03 02:04:20 +0000 2020,1334317513459576832, Becoming more convinced that there is a massive opportunity for those early (and right!) in the psychedelic space,APompliano
Thu Dec 03 01:49:02 +0000 2020,1334313663201763328,"It’s December and I can’t decide if the year went by incredibly fast or painfully slow.

How the hell does it feel like both?",APompliano
Thu Dec 03 01:46:35 +0000 2020,1334313048467787778,  Pretty funny. That’s the cheapest tattoo anyone has gotten,APompliano
Thu Dec 03 01:43:13 +0000 2020,1334312201709031424,   I’ll come in second to Patrick any time! been getting tired of trailing Polina so good change of scenery 😂,APompliano
Thu Dec 03 01:02:01 +0000 2020,1334301831623815176,   and  are going to launch that soon. Don't tell anyone,APompliano
Thu Dec 03 00:45:27 +0000 2020,1334297664209432576,"I'm recording with  tomorrow.

What questions do you have for him?",APompliano
Thu Dec 03 00:40:47 +0000 2020,1334296489137410049, Stop wasting your money on dumb shit that you don’t need,APompliano
Wed Dec 02 22:17:39 +0000 2020,1334260466751840256,"Just finished recording with .

He always delivers. 

Can’t wait for everyone to listen.",APompliano
Wed Dec 02 20:26:11 +0000 2020,1334232414915350530, 😂😂😂,APompliano
Wed Dec 02 20:03:57 +0000 2020,1334226821798359041,Becoming more convinced that there is a massive opportunity for those early (and right!) in the psychedelic space,APompliano
Wed Dec 02 19:57:59 +0000 2020,1334225319344091142, bang bang!,APompliano
Wed Dec 02 19:39:37 +0000 2020,1334220697787387905,"The latest episode of Capital University is with Cameo CEO .

Steven drops knowledge on  about becoming a successful young entrepreneur.

",APompliano
Wed Dec 02 19:25:58 +0000 2020,1334217260043563012, Use ,APompliano
Wed Dec 02 19:21:10 +0000 2020,1334216053682024450, That is labeled under “necessity” 😂😉,APompliano
Wed Dec 02 19:11:30 +0000 2020,1334213619568025600,Stop wasting your money on dumb shit that you don’t need,APompliano
Wed Dec 02 19:10:22 +0000 2020,1334213334183325698, Bitcoin’s return this year (163%) is more than gold (72%) and the S&amp;P (75%) have returned over the last 5 years combined.…,APompliano
Wed Dec 02 17:44:00 +0000 2020,1334191600759689216, 😂😂 you’re #2. Don’t tell anyone though,APompliano
Wed Dec 02 17:31:40 +0000 2020,1334188496706297862,"I just recorded my favorite episode of the podcast ever.

It is with an every day person who installs tile/flooring for a living, but changed his spending habits because of Bitcoin.

""I'm not trying to take over the world, I'm just trying to provide for my family.""

Out tomorrow.",APompliano
Wed Dec 02 16:28:27 +0000 2020,1334172586490650624,Consistency is the great differentiator,APompliano
Wed Dec 02 16:24:13 +0000 2020,1334171523574362112," New episode with  is live!

We discuss short selling, activist investing, FOIA requests, the Bear Cave newslett…",APompliano
Wed Dec 02 15:43:46 +0000 2020,1334161341960032257, Good morning to everyone except the people who put milk in their bowl before the cereal,APompliano
Wed Dec 02 13:50:34 +0000 2020,1334132854704529412,"Bitcoin’s return this year (163%) is more than gold (72%) and the S&amp;P (75%) have returned over the last 5 years combined.

Bitcoin is the apex predator of financial markets.",APompliano
Wed Dec 02 13:39:29 +0000 2020,1334130067773984768,"Slowly, but surely, the big money is converting to Bitcoin money.",APompliano
Wed Dec 02 13:22:51 +0000 2020,1334125879476293632, call me and i'll sing to you,APompliano
Wed Dec 02 13:01:24 +0000 2020,1334120484523413505,"New episode with  is live!

We discuss short selling, activist investing, FOIA requests, the Bear Cave newsletter, Robert Smith, and red flags of a fraud.

Edwin is one of the young, smart guys to keep an eye on!

",APompliano
Wed Dec 02 12:47:48 +0000 2020,1334117061379887104,Good morning to everyone except the people who put milk in their bowl before the cereal,APompliano
Wed Dec 02 12:28:36 +0000 2020,1334112227935268865,  :),APompliano
Wed Dec 02 12:19:46 +0000 2020,1334110006195736578, Nice! 🙏🏼,APompliano
Wed Dec 02 04:44:43 +0000 2020,1333995486454362112, The Dao of Capital by Spitznagel,APompliano
Wed Dec 02 04:21:34 +0000 2020,1333989663489613824, Who should I convince next?! ,APompliano
Wed Dec 02 03:54:22 +0000 2020,1333982817378836482,  Bill is bullish on Bitcoin from what I understand. He can correct us if I’m wrong.,APompliano
Wed Dec 02 03:53:51 +0000 2020,1333982686675873792,Today was a good day. Let’s get after it again tomorrow my friends.,APompliano
Wed Dec 02 03:04:06 +0000 2020,1333970168935034882," My conversation with  is now on YouTube.

Kevin really understands markets, investing, and alternative assets…",APompliano
Wed Dec 02 02:44:05 +0000 2020,1333965131135508486,  Mr Beast is already a Bitcoiner :),APompliano
Wed Dec 02 02:43:48 +0000 2020,1333965058653773825, You're welcome :),APompliano
Wed Dec 02 02:42:44 +0000 2020,1333964791782715394,Me listening to the Bitcoin haters ,APompliano
Wed Dec 02 02:36:01 +0000 2020,1333963097787297794,  Peter....check the scoreboard my friend.,APompliano
Wed Dec 02 02:12:56 +0000 2020,1333957292736344066, 🔥🔥🔥,APompliano
Wed Dec 02 02:12:51 +0000 2020,1333957271441862657," LeBron James turned Apple's $3 billion mistake into a $30 million paycheck.

Time for a thread 👇👇👇",APompliano
Wed Dec 02 02:08:37 +0000 2020,1333956203081293827, You get it 🔥,APompliano
Wed Dec 02 02:07:41 +0000 2020,1333955968963661826, bang bang!,APompliano
Wed Dec 02 01:33:38 +0000 2020,1333947400684265472,  The two best to do this!,APompliano
Wed Dec 02 01:30:45 +0000 2020,1333946673538674694, love it!,APompliano
Wed Dec 02 01:17:47 +0000 2020,1333943412668702721, Bang bang heavyweight!,APompliano
Wed Dec 02 01:03:31 +0000 2020,1333939821383979010," lol don't know about all that, but i'm definitely having fun",APompliano
Wed Dec 02 01:01:40 +0000 2020,1333939355099009027,Middle names aren't even real ,APompliano
Wed Dec 02 00:58:31 +0000 2020,1333938561381502979,Who should I convince next?! ,APompliano
Wed Dec 02 00:56:21 +0000 2020,1333938016193228802, :),APompliano
Wed Dec 02 00:49:30 +0000 2020,1333936293873659904,"ok , you don't have to message me when we're in the same room ",APompliano
Wed Dec 02 00:47:06 +0000 2020,1333935690128756737,tell me more ,APompliano
Wed Dec 02 00:45:32 +0000 2020,1333935297420210176,legit laughed out loud at this one ,APompliano
Wed Dec 02 00:43:36 +0000 2020,1333934810750922759,who knew priests were on twitter ,APompliano
Wed Dec 02 00:42:44 +0000 2020,1333934590638108675,yo  want to go halfsies? ,APompliano
Wed Dec 02 00:41:14 +0000 2020,1333934212873850880,Marketers ruin everything (send me BTC for this free promo kid) ,APompliano
Wed Dec 02 00:40:02 +0000 2020,1333933913455161345,Anything? 👀 ,APompliano
Wed Dec 02 00:39:14 +0000 2020,1333933710404673537,At least someone around here is smart ,APompliano
Wed Dec 02 00:37:26 +0000 2020,1333933256815890437,This is getting weird ,APompliano
Wed Dec 02 00:36:52 +0000 2020,1333933116323471360,Bad spellers untie ,APompliano
Wed Dec 02 00:35:12 +0000 2020,1333932694997262344,Nothing is free anymore I guess ,APompliano
Wed Dec 02 00:34:28 +0000 2020,1333932512750473216,Someone hire this genius ,APompliano
Wed Dec 02 00:32:35 +0000 2020,1333932036994838528,"At this rate, I'll have an army of cyborgs running around ",APompliano
Wed Dec 02 00:30:37 +0000 2020,1333931540913528833,College kids will do anything for beer money ,APompliano
Wed Dec 02 00:28:29 +0000 2020,1333931007058317312,Ok Mike Tyson ,APompliano
Wed Dec 02 00:27:44 +0000 2020,1333930814632062979,Water is free ,APompliano
Wed Dec 02 00:26:40 +0000 2020,1333930548432162818,Weak offer compared to the tattoo ,APompliano
Tue Dec 01 23:30:25 +0000 2020,1333916390533828612, A bitcoin is priceless,APompliano
Tue Dec 01 23:27:01 +0000 2020,1333915535470366721,Should I do it? ,APompliano
Tue Dec 01 23:24:51 +0000 2020,1333914992475828224,  :),APompliano
Tue Dec 01 23:04:55 +0000 2020,1333909973378674697,"I'm recording episode #2 with  tomorrow.

What questions do you have for him?",APompliano
Tue Dec 01 22:35:30 +0000 2020,1333902571296223232," Excellent conversation and a master class in business, investing and markets. ",APompliano
Tue Dec 01 21:22:58 +0000 2020,1333884316993134592,"My conversation with  is now on YouTube.

Kevin really understands markets, investing, and alternative assets. He also finally warms up to Bitcoin and says he will buy some :)

Eventually they all come around! 
",APompliano
Tue Dec 01 20:53:10 +0000 2020,1333876819511087104,Press your winners,APompliano
Tue Dec 01 20:17:11 +0000 2020,1333867763698446345," BlockFi is finally launching their Bitcoin rewards credit card.

You spend credit and earn Bitcoin, instead of cash back. G…",APompliano
Tue Dec 01 19:16:04 +0000 2020,1333852383206633472,  Let’s go!!,APompliano
Tue Dec 01 19:08:16 +0000 2020,1333850421589368836,  🙏🏼🙏🏼🙏🏼,APompliano
Tue Dec 01 18:10:18 +0000 2020,1333835831577075714,  🙏🏼🙏🏼,APompliano
Tue Dec 01 17:39:48 +0000 2020,1333828155157712899,  Bang bang 🔥,APompliano
Tue Dec 01 16:59:57 +0000 2020,1333818129420521472,"The legend  laying the story out for CNBC’s audience this morning.

He always does a great job. No hat this time, but solid eyewear 🙏🏼  ",APompliano
Tue Dec 01 16:35:13 +0000 2020,1333811904540717058,  bang bang!,APompliano
Tue Dec 01 16:01:33 +0000 2020,1333803431828484096, :),APompliano
Tue Dec 01 15:51:19 +0000 2020,1333800854596382721,  ,APompliano
Tue Dec 01 15:50:02 +0000 2020,1333800531576246272,"   No, it isn't. That is called a spread and they dont have any spreads.

",APompliano
Tue Dec 01 15:49:39 +0000 2020,1333800434830512128,"  They make money via other products like a FDIC insured cash account, etc",APompliano
Tue Dec 01 15:46:54 +0000 2020,1333799744737460227,"Today  is announcing that they are launching the first completely free crypto exchange.

You don't pay transaction fees and there are no spreads either. 

Just use the exchange and get the best fees — $0! 

",APompliano
Tue Dec 01 15:32:10 +0000 2020,1333796034770702338, Good morning to everyone except the pessimists who never believe in innovation or progress,APompliano
Tue Dec 01 15:00:08 +0000 2020,1333787974455099397," New episode with  is live!

We discuss the economic impact of the pandemic, PPP loan program, current state o…",APompliano
Tue Dec 01 14:25:04 +0000 2020,1333779148729413634, Sunday was the busiest day at U.S. airports since the pandemic began—nearly 1.2 million passengers passed through TSA ch…,APompliano
Tue Dec 01 14:07:27 +0000 2020,1333774718722338816, lets get it,APompliano
Tue Dec 01 14:02:46 +0000 2020,1333773536821997569,  has you covered,APompliano
Tue Dec 01 14:01:56 +0000 2020,1333773330575466501,"BlockFi is finally launching their Bitcoin rewards credit card.

You spend credit and earn Bitcoin, instead of cash back. Game changer.

Go into your Blockfi account and you can sign up on waitlist right now. Don’t get stuck at the back of the line! ",APompliano
Tue Dec 01 13:59:50 +0000 2020,1333772800931328001,"  Based on our tussles as kids, should be light work 😂",APompliano
Tue Dec 01 13:43:48 +0000 2020,1333768763645321217,"  This is a no brainer for everyone involved. Jake and Conor get paid, the people get a show, and the networks stay relevant.",APompliano
Tue Dec 01 13:42:48 +0000 2020,1333768514193281024,  sometimes it takes a few minutes to upload.,APompliano
Tue Dec 01 13:42:33 +0000 2020,1333768450297237509,  yes today around 3p EST,APompliano
Tue Dec 01 13:32:42 +0000 2020,1333765970234585090,"New episode with  is live!

We discuss the economic impact of the pandemic, PPP loan program, current state of personal finance in North America, &amp; alternative assets, including wine, watches, &amp; Bitcoin. 

Let’s welcome Kevin to Bitcoin :)

",APompliano
Tue Dec 01 13:18:39 +0000 2020,1333762437779255303,"Great to see  recognized as one of the leaders in fintech under the age of 30.

She has built a company worth hundreds of millions of dollars and is just getting started.

",APompliano
Tue Dec 01 13:08:19 +0000 2020,1333759835788210177,   🔥🔥🔥🔥,APompliano
Tue Dec 01 12:57:19 +0000 2020,1333757069288230913, Goodnight to you then :),APompliano
Tue Dec 01 12:54:30 +0000 2020,1333756359192539141,Good morning to everyone except the pessimists who never believe in innovation or progress,APompliano
Tue Dec 01 03:31:28 +0000 2020,1333614665117601796," Wait till everyone hears the episode I recorded with  today. 

He really understands markets, articulates a c…",APompliano
Tue Dec 01 03:02:47 +0000 2020,1333607447248953344," Bitcoin hit an all-time high today.

The #1 question I get is how to buy Bitcoin in your retirement account.

Use …",APompliano
Tue Dec 01 02:18:46 +0000 2020,1333596371245551616, Bitcoin is up 175% in 2020.,APompliano
Tue Dec 01 01:52:07 +0000 2020,1333589665937494018,  She will always win that and I’ll happily concede :),APompliano
Tue Dec 01 01:50:07 +0000 2020,1333589162365214720, Just wait till people see who the next few groups to become public are :),APompliano
Tue Dec 01 01:37:34 +0000 2020,1333586003248996354," Stephen Curry &amp; Under Armour officially launched the Curry Brand today, attempting to emulate Nike's success with Michael…",APompliano
Tue Dec 01 01:37:32 +0000 2020,1333585993115574274, MJ still the GOAT though,APompliano
Tue Dec 01 01:36:28 +0000 2020,1333585727003746304,  I have my retirement money with them :),APompliano
Tue Dec 01 01:28:32 +0000 2020,1333583729856565250,"  Easily the most popular question, especially by the older generation.

They love trading around in their retirement accounts",APompliano
Tue Dec 01 01:25:52 +0000 2020,1333583058906255360,"Bitcoin hit an all-time high today.

The #1 question I get is how to buy Bitcoin in your retirement account.

Use  - you buy bitcoin &amp; hold your private keys.

We partnered so anyone who starts their sign up by midnight skips the waitlist!

",APompliano
Tue Dec 01 00:25:24 +0000 2020,1333567842504110087, Cranking on it! :),APompliano
Tue Dec 01 00:07:44 +0000 2020,1333563393983328257, Smart 🙏🏽,APompliano
Mon Nov 30 23:33:47 +0000 2020,1333554853268873216, Great session with the Pomp! Who knew he knows what he is talking about,APompliano
Mon Nov 30 23:32:45 +0000 2020,1333554592920072192, 😂😂🙏🏼🙏🏼,APompliano
Mon Nov 30 23:26:40 +0000 2020,1333553059235049473,"Wait till everyone hears the episode I recorded with  today. 

He really understands markets, articulates a compelling investment thesis, and even changes his mind about Bitcoin 🤯

Will be live tomorrow morning.",APompliano
Mon Nov 30 22:17:21 +0000 2020,1333535616777252864," [NEW POST] Niall Ferguson Calls For US Adoption of Bitcoin

The historian &amp; monetary expert laid out a strong argument for…",APompliano
Mon Nov 30 21:59:07 +0000 2020,1333531027533422592,  🔥🔥🔥,APompliano
Mon Nov 30 21:04:32 +0000 2020,1333517292907401221, One person's nightmare is another person's dream.,APompliano
Mon Nov 30 19:58:30 +0000 2020,1333500672709365762," Bitcoin back over $19,000 again.

You can feel the momentum. 

Scarcity, especially in a world of abundance, is a hell of a…",APompliano
Mon Nov 30 15:30:55 +0000 2020,1333433335021006848,Bitcoin is up 175% in 2020.,APompliano
Mon Nov 30 14:54:16 +0000 2020,1333424110903422976,BITCOIN JUST HIT A NEW ALL-TIME HIGH 🔥,APompliano
Mon Nov 30 14:53:09 +0000 2020,1333423830111576070,"Holy shit. Bitcoin is really making a run at $20,000 this morning.

Currently sitting at $19,720.",APompliano
Mon Nov 30 14:51:28 +0000 2020,1333423407900356609,"GBTC up 20% this morning.

If you don't see what is happening, you're not paying attention.",APompliano
Mon Nov 30 14:43:50 +0000 2020,1333421483620769795,"Bitcoin is currently at a $360 billion market cap. 

This is only the second time we have ever reached this milestone.

The last time was .... last week.",APompliano
Mon Nov 30 14:06:34 +0000 2020,1333412108105621504,"[NEW POST] Niall Ferguson Calls For US Adoption of Bitcoin

The historian &amp; monetary expert laid out a strong argument for why the US government should adopt Bitcoin, rather than create digital dollar.

The importance of his comments can't be understated.
",APompliano
Mon Nov 30 13:50:57 +0000 2020,1333408177342320641,"Bitcoin back over $19,000 again.

You can feel the momentum. 

Scarcity, especially in a world of abundance, is a hell of a drug.",APompliano
Mon Nov 30 13:14:56 +0000 2020,1333399112968966147,Good morning to everyone except the people who believe Edward Snowden and Julian Assange shouldn’t be pardoned,APompliano
Mon Nov 30 12:08:19 +0000 2020,1333382349292236801," Every morning I write a letter to over 91,000 investors about Bitcoin, finance, and business.

Many top hedge fund managers…",APompliano
Mon Nov 30 02:26:02 +0000 2020,1333235810364235781,   Lol I think it is safe to say we both believe deeply in what we spend all day talking about :),APompliano
Mon Nov 30 02:12:05 +0000 2020,1333232299266158593,  I talked on the pod and TV recently that I went to about 90% earlier this year but Raoul at 98% is very ballsy. Love the conviction!,APompliano
Mon Nov 30 02:09:14 +0000 2020,1333231584430993418, Do they open daily or not,APompliano
Mon Nov 30 01:48:53 +0000 2020,1333226463575896064, :) eventually everyone gets worn done. More fun to be on the same team. Welcome!,APompliano
Mon Nov 30 01:43:57 +0000 2020,1333225222741385223,"  If you’re up for it, DM me and we can get it set up",APompliano
Mon Nov 30 01:43:18 +0000 2020,1333225056680501248," I want to hit 100,000 by the end of the year :)",APompliano
Mon Nov 30 01:40:10 +0000 2020,1333224270646964230,"Every morning I write a letter to over 91,000 investors about Bitcoin, finance, and business.

Many top hedge fund managers and multi-billion dollar asset managers read religiously each day.

You can subscribe here: ",APompliano
Mon Nov 30 01:22:55 +0000 2020,1333219928380469248,  Steve - would love to have you for a conversation if you're up for it. DM me and let's set it up,APompliano
Mon Nov 30 00:39:44 +0000 2020,1333209059487592450,"  Yes, that feels like a foregone conclusion (not sure of timeline though).

I'm interested in it from the standpoint of drastically increasing the scalability of content production for individuals. 

Increases this: ""time invested x amount of content produced = content efficiency""",APompliano
Mon Nov 30 00:29:39 +0000 2020,1333206521199661057," If you want to be in good physical shape, you have to eat a proper diet.

If you want to be in good mental shape, you have…",APompliano
Mon Nov 30 00:28:34 +0000 2020,1333206250486718467," Who said Bitcoin wasn't speculative? Isn't the idea of something that may get more valuable (or may not) in the future the whole idea of speculation? 

People think of speculation with a negative connotation, but it is more prevalent than people think.",APompliano
Mon Nov 30 00:20:55 +0000 2020,1333204327083749376, Synthetic media,APompliano
Mon Nov 30 00:09:04 +0000 2020,1333201342156976128," Luck is a psychology topic, while the word you're looking for — probability — is a mathematics topic.",APompliano
Sun Nov 29 23:20:13 +0000 2020,1333189050098999297,   That is really great,APompliano
Sun Nov 29 22:51:07 +0000 2020,1333181725938249729," The stock market is a casino and every asset traded on the stock exchange is a speculative asset.

People are literally bet…",APompliano
Sun Nov 29 22:25:28 +0000 2020,1333175270971412480,You can’t thrive with the wrong mindset,APompliano
Sun Nov 29 21:26:57 +0000 2020,1333160546477150214,I’m recording a podcast episode with  tomorrow.,APompliano
Sun Nov 29 21:18:48 +0000 2020,1333158495768743939,  They probably knew everyone speeds it up! 😂😂,APompliano
Sun Nov 29 21:04:50 +0000 2020,1333154977234161665,Take pride in your craft,APompliano
Sun Nov 29 19:59:06 +0000 2020,1333138435582922756,Caleb always delivers 😂 ,APompliano
Sun Nov 29 19:37:33 +0000 2020,1333133011509014533, I listen on 1.5 - 2x speed,APompliano
Sun Nov 29 19:35:42 +0000 2020,1333132547149221888,I would much rather listen to an audio book than read a physical book at this point.,APompliano
